	#node1	node2	node1_string_id	node2_string_id	combined_score
15728	RFC1	UBA52	9606.ENSP00000371321	9606.ENSP00000388107	0.499
15729	RFC1	ISG15	9606.ENSP00000371321	9606.ENSP00000496832	0.499
15730	RFC1	POLD1	9606.ENSP00000371321	9606.ENSP00000472445	0.499
15731	RFC1	ACD	9606.ENSP00000371321	9606.ENSP00000483117	0.499
15732	RFC1	CHTF8	9606.ENSP00000371321	9606.ENSP00000408367	0.499
15733	RFC1	USP10	9606.ENSP00000371321	9606.ENSP00000457411	0.499
15734	RFC1	UBB	9606.ENSP00000371321	9606.ENSP00000478771	0.499
15735	RFC1	CUL4B	9606.ENSP00000371321	9606.ENSP00000384109	0.499
15736	ARCN1	RAB1B	9606.ENSP00000264028	9606.ENSP00000310226	0.499
15737	ARCN1	GBF1	9606.ENSP00000264028	9606.ENSP00000359000	0.499
15738	ARCN1	ARF1	9606.ENSP00000264028	9606.ENSP00000440005	0.554
15739	ARCN1	ARF4	9606.ENSP00000264028	9606.ENSP00000306010	0.554
15740	ARCN1	SURF4	9606.ENSP00000264028	9606.ENSP00000361057	0.499
15741	ARCN1	RAB1A	9606.ENSP00000264028	9606.ENSP00000387286	0.499
15742	ARCN1	KDELR1	9606.ENSP00000264028	9606.ENSP00000329471	0.499
15743	LAMTOR1	ULK1	9606.ENSP00000278671	9606.ENSP00000324560	0.499
15744	LAMTOR1	ATP6V0D1	9606.ENSP00000278671	9606.ENSP00000290949	0.565
15745	LAMTOR1	ATG13	9606.ENSP00000278671	9606.ENSP00000432412	0.499
15746	LAMTOR1	YWHAB	9606.ENSP00000278671	9606.ENSP00000361930	0.499
15747	LAMTOR1	ATP6V1F	9606.ENSP00000278671	9606.ENSP00000417378	0.499
15748	LAMTOR1	ATP6V0B	9606.ENSP00000278671	9606.ENSP00000434729	0.499
15749	LAMTOR1	ATG101	9606.ENSP00000278671	9606.ENSP00000338990	0.499
15750	LAMTOR1	ATP6V0E1	9606.ENSP00000278671	9606.ENSP00000429690	0.499
15751	LAMTOR1	ATP6V1G1	9606.ENSP00000278671	9606.ENSP00000363162	0.499
15752	AFF4	GTF2F1	9606.ENSP00000265343	9606.ENSP00000377969	0.499
15753	AFF4	POLR2A	9606.ENSP00000265343	9606.ENSP00000461879	0.499
15754	POLR2A	UBB	9606.ENSP00000461879	9606.ENSP00000478771	0.499
15755	CPSF6	PIK3R1	9606.ENSP00000266679	9606.ENSP00000428056	0.499
15756	H2BC5	USP3	9606.ENSP00000289316	9606.ENSP00000369681	0.499
15757	H2BC5	ATXN7	9606.ENSP00000289316	9606.ENSP00000295900	0.499
15758	H2BC5	CTCF	9606.ENSP00000289316	9606.ENSP00000494538	0.499
15759	H2BC5	UIMC1	9606.ENSP00000289316	9606.ENSP00000421926	0.499
15760	H2BC5	RPA2	9606.ENSP00000289316	9606.ENSP00000363017	0.499
15761	H2BC5	KDM4C	9606.ENSP00000289316	9606.ENSP00000370710	0.499
15762	H2BC5	PHC1	9606.ENSP00000289316	9606.ENSP00000437659	0.499
15763	H2BC5	RAD21	9606.ENSP00000289316	9606.ENSP00000297338	0.499
15764	H2BC5	BMI1	9606.ENSP00000289316	9606.ENSP00000365851	0.499
15765	H2BC5	PKN1	9606.ENSP00000289316	9606.ENSP00000343325	0.499
15766	H2BC5	JUN	9606.ENSP00000289316	9606.ENSP00000360266	0.499
15767	H2BC5	NCAPH2	9606.ENSP00000289316	9606.ENSP00000299821	0.499
15768	H2BC5	TAF10	9606.ENSP00000289316	9606.ENSP00000299424	0.499
15769	H2BC5	WAC	9606.ENSP00000289316	9606.ENSP00000346986	0.499
15770	H2BC5	SUZ12	9606.ENSP00000289316	9606.ENSP00000316578	0.499
15771	H2BC5	RNF40	9606.ENSP00000289316	9606.ENSP00000325677	0.499
15772	H2BC5	STAG3	9606.ENSP00000289316	9606.ENSP00000477973	0.499
15773	H2BC5	FOS	9606.ENSP00000289316	9606.ENSP00000306245	0.499
15774	H2BC5	ASH2L	9606.ENSP00000289316	9606.ENSP00000340896	0.499
15775	H2BC5	MTF2	9606.ENSP00000289316	9606.ENSP00000359321	0.499
15776	H2BC5	DNMT1	9606.ENSP00000289316	9606.ENSP00000352516	0.499
15777	H2BC5	PHF1	9606.ENSP00000289316	9606.ENSP00000363640	0.499
15778	H2BC5	SMC3	9606.ENSP00000289316	9606.ENSP00000354720	0.499
15779	H2BC5	SMC4	9606.ENSP00000289316	9606.ENSP00000341382	0.499
15780	H2BC5	PHC3	9606.ENSP00000289316	9606.ENSP00000420294	0.499
15781	H2BC5	SMC1A	9606.ENSP00000289316	9606.ENSP00000323421	0.499
15782	H2BC5	CBFB	9606.ENSP00000289316	9606.ENSP00000415151	0.499
15783	H2BC5	MDC1	9606.ENSP00000289316	9606.ENSP00000365588	0.499
15784	H2BC5	UBE2N	9606.ENSP00000289316	9606.ENSP00000316176	0.499
15785	H2BC5	TRRAP	9606.ENSP00000289316	9606.ENSP00000352925	0.499
15786	H2BC5	CBX2	9606.ENSP00000289316	9606.ENSP00000308750	0.499
15787	H2BC5	NCAPD3	9606.ENSP00000289316	9606.ENSP00000433681	0.499
15788	H2BC5	RUNX1	9606.ENSP00000289316	9606.ENSP00000300305	0.499
15789	H2BC5	RING1	9606.ENSP00000289316	9606.ENSP00000363787	0.499
15790	H2BC5	MAPK8	9606.ENSP00000289316	9606.ENSP00000378974	0.499
15791	H2BC5	ACD	9606.ENSP00000289316	9606.ENSP00000483117	0.499
15792	H2BC5	UHRF1	9606.ENSP00000289316	9606.ENSP00000479617	0.499
15793	H2BC5	KAT5	9606.ENSP00000289316	9606.ENSP00000340330	0.499
15794	H2BC5	ZNF217	9606.ENSP00000289316	9606.ENSP00000360526	0.499
15795	H2BC5	REC8	9606.ENSP00000289316	9606.ENSP00000482546	0.499
15796	H2BC5	SIN3B	9606.ENSP00000289316	9606.ENSP00000369131	0.499
15797	H2BC5	PHF8	9606.ENSP00000289316	9606.ENSP00000350676	0.499
15798	H2BC5	TERF2IP	9606.ENSP00000289316	9606.ENSP00000300086	0.499
15799	H2BC5	PHF19	9606.ENSP00000289316	9606.ENSP00000483946	0.499
15800	H2BC5	SCMH1	9606.ENSP00000289316	9606.ENSP00000318094	0.499
15801	H2BC5	CBX3	9606.ENSP00000289316	9606.ENSP00000336687	0.499
15802	H2BC5	CBX1	9606.ENSP00000289316	9606.ENSP00000377060	0.499
15803	H2BC5	TP53BP1	9606.ENSP00000289316	9606.ENSP00000371475	0.499
15804	H2BC5	SIN3A	9606.ENSP00000289316	9606.ENSP00000378402	0.499
15805	BUB3	UBA52	9606.ENSP00000357858	9606.ENSP00000388107	0.499
15806	BUB3	CDK1	9606.ENSP00000357858	9606.ENSP00000378699	0.712
15807	BUB3	ANAPC7	9606.ENSP00000357858	9606.ENSP00000394394	0.499
15808	BUB3	UBC	9606.ENSP00000357858	9606.ENSP00000441543	0.499
15809	ERBIN	UBC	9606.ENSP00000426632	9606.ENSP00000441543	0.499
15810	ERBIN	UBB	9606.ENSP00000426632	9606.ENSP00000478771	0.499
15811	MBD2	H2BC21	9606.ENSP00000256429	9606.ENSP00000358151	0.499
15812	MBD2	H3C13	9606.ENSP00000256429	9606.ENSP00000333277	0.499
15813	MBD2	H2AC18	9606.ENSP00000256429	9606.ENSP00000358155	0.499
15814	MBD2	H3C12	9606.ENSP00000256429	9606.ENSP00000352252	0.499
15815	MBD2	H2AC6	9606.ENSP00000256429	9606.ENSP00000367022	0.499
15816	MBD2	H2AC20	9606.ENSP00000256429	9606.ENSP00000332194	0.499
15817	MBD2	H2BC9	9606.ENSP00000256429	9606.ENSP00000479169	0.499
15818	MBD2	H2BC4	9606.ENSP00000256429	9606.ENSP00000321744	0.499
15819	MBD2	H2AC8	9606.ENSP00000256429	9606.ENSP00000303373	0.499
15820	MBD2	H2BC17	9606.ENSP00000256429	9606.ENSP00000477527	0.499
15821	MBD2	H2BC5	9606.ENSP00000256429	9606.ENSP00000289316	0.499
15822	MBD2	H2BC14	9606.ENSP00000256429	9606.ENSP00000477907	0.499
15823	MBD2	H2AZ2	9606.ENSP00000256429	9606.ENSP00000308405	0.499
15824	MBD2	H2AC14	9606.ENSP00000256429	9606.ENSP00000328484	0.499
15825	MBD2	H2BC3	9606.ENSP00000256429	9606.ENSP00000482674	0.499
15826	MBD2	H2AC7	9606.ENSP00000256429	9606.ENSP00000341094	0.499
15827	MBD2	H2BC15	9606.ENSP00000256429	9606.ENSP00000483903	0.499
15828	MBD2	H2BC13	9606.ENSP00000256429	9606.ENSP00000366618	0.499
15829	MBD2	H2BC12	9606.ENSP00000256429	9606.ENSP00000349430	0.499
15830	MBD2	H2BC11	9606.ENSP00000256429	9606.ENSP00000476136	0.499
15831	H2BC9	ACD	9606.ENSP00000479169	9606.ENSP00000483117	0.499
15832	H2BC9	REC8	9606.ENSP00000479169	9606.ENSP00000482546	0.499
15833	H2BC9	UHRF1	9606.ENSP00000479169	9606.ENSP00000479617	0.499
15834	H2BC9	PHF19	9606.ENSP00000479169	9606.ENSP00000483946	0.499
15835	H2BC9	CTCF	9606.ENSP00000479169	9606.ENSP00000494538	0.499
15836	INPPL1	HCK	9606.ENSP00000298229	9606.ENSP00000365012	0.499
15837	INPPL1	STAT1	9606.ENSP00000298229	9606.ENSP00000354394	0.499
15838	INPPL1	JAK1	9606.ENSP00000298229	9606.ENSP00000499900	0.499
15839	INPPL1	GAB2	9606.ENSP00000298229	9606.ENSP00000354952	0.499
15840	INPPL1	JAK3	9606.ENSP00000298229	9606.ENSP00000432511	0.499
15841	INPPL1	PIK3CG	9606.ENSP00000298229	9606.ENSP00000419260	0.499
15842	INPPL1	IL3RA	9606.ENSP00000298229	9606.ENSP00000327890	0.499
15843	INPPL1	IL2RG	9606.ENSP00000298229	9606.ENSP00000363318	0.499
15844	RPS6KA4	AP2M1	9606.ENSP00000333896	9606.ENSP00000403362	0.499
15845	RPS6KA4	AP2A1	9606.ENSP00000333896	9606.ENSP00000351926	0.499
15846	RPS6KA4	AP2B1	9606.ENSP00000333896	9606.ENSP00000483185	0.499
15847	RPS6KA4	CLTC	9606.ENSP00000333896	9606.ENSP00000479606	0.499
15848	FANCA	UBB	9606.ENSP00000373952	9606.ENSP00000478771	0.499
15849	FANCA	UBA52	9606.ENSP00000373952	9606.ENSP00000388107	0.499
15850	FANCA	UBC	9606.ENSP00000373952	9606.ENSP00000441543	0.499
15851	FBXO9	CAND1	9606.ENSP00000244426	9606.ENSP00000442318	0.499
15852	POLDIP3	RNPS1	9606.ENSP00000397927	9606.ENSP00000457723	0.499
15853	HLA-DPA1	AP2B1	9606.ENSP00000393566	9606.ENSP00000483185	0.499
15854	HLA-DPA1	ARF1	9606.ENSP00000393566	9606.ENSP00000440005	0.499
15855	HLA-DPA1	AP1S2	9606.ENSP00000393566	9606.ENSP00000500695	0.499
15856	HLA-DPA1	AP2M1	9606.ENSP00000393566	9606.ENSP00000403362	0.499
15857	HLA-DPA1	CLTC	9606.ENSP00000393566	9606.ENSP00000479606	0.499
15858	NUP50	UBE2I	9606.ENSP00000345895	9606.ENSP00000348056	0.499
15859	NUP50	NUP58	9606.ENSP00000345895	9606.ENSP00000371155	0.704
15860	NUP50	NUP62	9606.ENSP00000345895	9606.ENSP00000471191	0.574
15861	NUP50	POM121C	9606.ENSP00000345895	9606.ENSP00000481575	0.499
15862	NUP50	RANGAP1	9606.ENSP00000345895	9606.ENSP00000401470	0.499
15863	NUP50	SEC13	9606.ENSP00000345895	9606.ENSP00000373312	0.499
15864	SF3B5	RBM17	9606.ENSP00000356541	9606.ENSP00000388638	0.499
15865	SF3B5	CHERP	9606.ENSP00000356541	9606.ENSP00000439856	0.499
15866	SF3B5	PUF60	9606.ENSP00000356541	9606.ENSP00000434359	0.499
15867	SF3B5	U2SURP	9606.ENSP00000356541	9606.ENSP00000418563	0.499
15868	ATM	H2BC3	9606.ENSP00000278616	9606.ENSP00000482674	0.499
15869	ATM	UIMC1	9606.ENSP00000278616	9606.ENSP00000421926	0.499
15870	ATM	MSH5	9606.ENSP00000278616	9606.ENSP00000364855	0.499
15871	ATM	H2BC12	9606.ENSP00000278616	9606.ENSP00000349430	0.499
15872	ATM	SEM1	9606.ENSP00000278616	9606.ENSP00000481021	0.499
15873	ATM	H2BC14	9606.ENSP00000278616	9606.ENSP00000477907	0.499
15874	ATM	SQSTM1	9606.ENSP00000278616	9606.ENSP00000374455	0.499
15875	ATM	H2BC13	9606.ENSP00000278616	9606.ENSP00000366618	0.499
15876	ATM	H2BC9	9606.ENSP00000278616	9606.ENSP00000479169	0.499
15877	ATM	H2BC17	9606.ENSP00000278616	9606.ENSP00000477527	0.499
15878	ATM	H2BC4	9606.ENSP00000278616	9606.ENSP00000321744	0.499
15879	ATM	H2BC15	9606.ENSP00000278616	9606.ENSP00000483903	0.499
15880	ATM	RAD9A	9606.ENSP00000278616	9606.ENSP00000311360	0.499
15881	ATM	UBE2N	9606.ENSP00000278616	9606.ENSP00000316176	0.499
15882	ATM	MAP1LC3B	9606.ENSP00000278616	9606.ENSP00000498476	0.499
15883	ATM	H2BC21	9606.ENSP00000278616	9606.ENSP00000358151	0.499
15884	ATM	H2BC5	9606.ENSP00000278616	9606.ENSP00000289316	0.499
15885	ATM	H2BC11	9606.ENSP00000278616	9606.ENSP00000476136	0.499
15886	ATM	NSD2	9606.ENSP00000278616	9606.ENSP00000372351	0.499
15887	GNAI2	ADCY7	9606.ENSP00000312999	9606.ENSP00000501053	0.526
15888	GNAI2	ADCY3	9606.ENSP00000312999	9606.ENSP00000384484	0.539
15889	PCF11	NCBP2	9606.ENSP00000298281	9606.ENSP00000326806	0.499
15890	POLD2	ACD	9606.ENSP00000480186	9606.ENSP00000483117	0.499
15891	GABPB1	PPRC1	9606.ENSP00000220429	9606.ENSP00000278070	0.499
15892	UBE2B	H2BC12	9606.ENSP00000265339	9606.ENSP00000349430	0.499
15893	UBE2B	POLE3	9606.ENSP00000265339	9606.ENSP00000363286	0.499
15894	UBE2B	POLD4	9606.ENSP00000265339	9606.ENSP00000311368	0.499
15895	UBE2B	H2BC13	9606.ENSP00000265339	9606.ENSP00000366618	0.499
15896	UBE2B	CUL4B	9606.ENSP00000265339	9606.ENSP00000384109	0.502
15897	UBE2B	H2BC3	9606.ENSP00000265339	9606.ENSP00000482674	0.499
15898	UBE2B	RFC1	9606.ENSP00000265339	9606.ENSP00000371321	0.499
15899	UBE2B	POLE	9606.ENSP00000265339	9606.ENSP00000322570	0.499
15900	UBE2B	H2BC14	9606.ENSP00000265339	9606.ENSP00000477907	0.499
15901	UBE2B	H2BC4	9606.ENSP00000265339	9606.ENSP00000321744	0.499
15902	UBE2B	DDB1	9606.ENSP00000265339	9606.ENSP00000301764	0.521
15903	UBE2B	H2BC15	9606.ENSP00000265339	9606.ENSP00000483903	0.499
15904	UBE2B	H2BC17	9606.ENSP00000265339	9606.ENSP00000477527	0.499
15905	UBE2B	H2BC9	9606.ENSP00000265339	9606.ENSP00000479169	0.499
15906	UBE2B	H2BC11	9606.ENSP00000265339	9606.ENSP00000476136	0.499
15907	UBE2B	RPA2	9606.ENSP00000265339	9606.ENSP00000363017	0.499
15908	UBE2B	CUL4A	9606.ENSP00000265339	9606.ENSP00000364589	0.502
15909	UBE2B	POLD1	9606.ENSP00000265339	9606.ENSP00000472445	0.499
15910	UBE2B	POLD2	9606.ENSP00000265339	9606.ENSP00000480186	0.499
15911	UBE2B	H2BC5	9606.ENSP00000265339	9606.ENSP00000289316	0.499
15912	ARPC4	BRK1	9606.ENSP00000388169	9606.ENSP00000432472	0.499
15913	ARPC4	CDC42	9606.ENSP00000388169	9606.ENSP00000497733	0.499
15914	ARPC4	WASF2	9606.ENSP00000388169	9606.ENSP00000483313	0.499
15915	ARPC4	MYO9B	9606.ENSP00000388169	9606.ENSP00000471457	0.499
15916	ARPC4	CYFIP2	9606.ENSP00000388169	9606.ENSP00000479719	0.499
15917	ARPC4	MYO1C	9606.ENSP00000388169	9606.ENSP00000496954	0.499
15918	ARPC4	CYFIP1	9606.ENSP00000388169	9606.ENSP00000481038	0.499
15919	UBE2A	H2BC17	9606.ENSP00000360613	9606.ENSP00000477527	0.499
15920	UBE2A	H2BC11	9606.ENSP00000360613	9606.ENSP00000476136	0.499
15921	UBE2A	H2BC13	9606.ENSP00000360613	9606.ENSP00000366618	0.499
